Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Hyundai,Elantra 1 6 At Tieu Chuan 2024,515000000,2024,40000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Hyundai,Kona 2 0 Ath 2021,525000000,2021,70000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Hyundai,Santafe 2 4L 4Wd 2015,528000000,2015,120000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2023,1139000000,2023,21000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,Morning Slx 1 0 Mt 2007,115000000,2007,120000,Nhập khẩu,Hatchback,Số tay,31,xăng,1.0
Mercedes Benz,C Class C200 Avantgarde Plus 2021,1390000000,2021,26000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Peugeot,2008 Gt Line 1 2 At 2021,559000000,2021,26000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.2
Suzuki,Xl7 1 5 At 2021,435000000,2021,70000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Corolla Cross 1 8V 2020,640000000,2020,51000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Raize G 1 0 Cvt 2021,425000000,2021,20000,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Toyota,Vios G 1 5 Cvt 2022,450000000,2022,33000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Chevrolet,Spark Van 1 0 At 2012,119000000,2012,97000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.0
Ford,Ranger Wildtrak 3 2L 4X4 At 2016,545000000,2016,80000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,3.2
Ford,Territory Titanium 1 5 At 2024,815000000,2024,38000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Hyundai,Grand Starex Van 2 4 Mt 2015,385000000,2015,110000,Nhập khẩu,Van/Minivan,Số tay,31,xăng,2.4
Hyundai,I10 Grand 1 2 At 2016,268000000,2016,0,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.25
Hyundai,Tucson 2 0 At Crdi 2020,718000000,2020,0,Lắp ráp trong nước,Crossover,Số tự động,31,dầu,2.0
Kia,Carens 2 0 At 2009,185000000,2009,0,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Kia,Sedona 2 2L Dat 2018,590000000,2018,0,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Seltos Premium 1 4 At 2020,579000000,2020,80000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Mazda,2 1 5 At 2017,280000000,2017,7000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E300 Amg 2019,1333000000,2019,25000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E300 Amg 2019,1299000000,2019,88000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 2021,1260000000,2021,48000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Gls 350D 4Matic 2016,1530000000,2016,100000,Nhập khẩu,SUV,Số tự động,31,dầu,3.0
Toyota,Camry 2 0G 2019,699000000,2019,118000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Toyota,Vios G 1 5 Cvt 2022,429000000,2022,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1395000000,2023,40000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Focus Sport 1 5L 2018,465000000,2018,76000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Honda,City 1 5 At 2014,290000000,2014,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Honda,City 1 5Top 2019,355000000,2019,114630,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Creta Tieu Chuan 1 5 At 2023,550000000,2023,29000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Hyundai,Tucson 1 6 At Turbo 2018,589000000,2018,100000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 Ath 2019,688000000,2019,90000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Mazda,3 1 5 At 2015,338000000,2015,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E200 Exclusive 2022,1699000000,2022,28000,Lắp ráp trong nước,Sedan,Số tự động,31,khác,
Mercedes Benz,Glc 200 2022,1359000000,2022,28000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2021,1599000000,2021,50000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mini,Cooper S 3 Door 2022,1569000000,2022,9500,Nhập khẩu,Hatchback,Số tự động,31,xăng,2.0
Mitsubishi,Zinger Gls 2 4 At 2009,198000000,2009,140000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Porsche,Macan 2 0 2015,1379000000,2015,80000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Fortuner 2 7V 4X2 At 2020,835000000,2020,25000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Audi,A3 1 4 At 2011,538000000,2011,45000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.4
Ford,Ranger Wildtrak 2 0L 4X4 At 2018,575000000,2018,100000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Hyundai,Avante 1 6 At 2011,239000000,2011,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Hyundai,Santafe Premium 2 4L Htrac 2019,755000000,2019,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Kia,Carnival Premium 2 2D 2021,999000000,2021,70000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Seltos Premium 1 5 At 2024,710000000,2024,6000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2024,598000000,2024,32000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Suzuki,Swift Glx 1 2 At 2019,415000000,2019,56000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Toyota,Camry 2 5Hv 2023,1350000000,2023,1350,Nhập khẩu,Sedan,Số tự động,31,khác,
Toyota,Corolla Cross 1 8V 2021,685000000,2021,50000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Yaris Cross 1 5 D,650000000,2025,3900,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Volvo,S90 Lwb Ultimate B6 Awd 2022,1839000000,2022,10000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Volvo,S90 Lwb Ultimate B6 Awd 2022,1839000000,2022,21000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Volvo,Xc60 Inscription B6 Awd 2022,1839000000,2022,44000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Volvo,Xc60 Inscription B6 Awd 2022,1850000000,2022,34000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Volvo,Xc60 T6 Awd Inscription 2020,1299000000,2020,33700,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Volvo,Xc90 T6 Inscription 2017,1650000000,2017,89000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2024,1395000000,2024,29000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Territory Titanium X 1 5 At 2023,795000000,2023,26000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Hyundai,Elantra 1 6 At Dac Biet 2022,535000000,2022,36000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Jaguar,Xj Series Xjl 2 0 Portfolio 2016,1379000000,2016,53000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Kia,Cerato 1 6 At Luxury 2019,440000000,2019,80000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Lexus,Nx 300 2019,1619000000,2019,32000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,3 1 5L Deluxe 2024,568000000,2024,9000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,Bt50 2 2L 4X2 Ath 2018,375000000,2018,85000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Mercedes Benz,C Class C200 Exclusive 2021,999000000,2021,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Glc 200 4Matic 2020,1250000000,2020,64000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Xpander Premium 1 5 At 2023,568000000,2023,45000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Peugeot,3008 1 6 At 2018,585000000,2018,70000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Innova 2 0E 2018,480000000,2018,55000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Vios 1 5G 2016,345000000,2016,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Acura,Mdx Sh,330000000,2008,0,Nhập khẩu,SUV,Số tự động,31,xăng,3.7
Ford,Ranger Xls 2 2L 4X2 At 2020,511000000,2020,100000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Hyundai,Accent 1 4 At Dac Biet 2022,440000000,2022,42000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Kia,Cerato 1 6 At Luxury 2019,429000000,2019,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Mazda,3 1 5 At 2017,395000000,2017,85000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,588000000,2023,50005,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,6 Signature Premium 2 5 At 2021,595000000,2021,29000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Mazda,Cx5 2 0 At 2017,515000000,2017,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C200 Exclusive 2021,1069000000,2021,36000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C250 Exclusive 2017,759000000,2017,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glk Class Glk300 4Matic 2009,305000000,2009,120000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,3.0
Mercedes Benz,Gls 400 4Matic 2016,1550000000,2016,79000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mercedes Benz,S Class S400L 2016,1390000000,2016,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Xpander 1 5 At 2020,468000000,2020,52000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2023,595000000,2023,12000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Suzuki,Xl7 1 5 At 2023,515000000,2023,24000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Fortuner 2 4L 4X2 At 2022,910000000,2022,75000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.4
Bmw,X3 Xdrive20I 2017,659000000,2017,80000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2022,815000000,2022,63000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Hyundai,Accent 1 4 Mt 2019,320000000,2019,77000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.4
Hyundai,Elantra 1 6 At Dac Biet 2023,585000000,2023,23000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Sedona 2 2 Dat Luxury 2019,760000000,2019,0,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Mazda,3 1 5 At 2018,435000000,2018,47000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2020,485000000,2020,80000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,S Class S450L 2017,1868000000,2017,43000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Nissan,Almera Vl 1 0 Cvt Cao Cap 2023,479000000,2023,72000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.0
Audi,A6 45 Tfsi 2022,1899000000,2022,4400,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,X6 Xdrive35I 2008,330000000,2008,170000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Ford,Explorer Limited 2 3L Ecoboost 2022,1720000000,2022,24000,Nhập khẩu,SUV,Số tự động,31,xăng,2.3
Hyundai,Accent 1 4 At Dac Biet 2022,439000000,2022,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Elantra 1 6 Mt 2019,345000000,2019,67000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.6
Kia,Cerato 2 0 At Premium 2021,468000000,2021,66000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Kia,Sedona 2 2 Dat Luxury 2019,778000000,2019,84000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Sonet Luxury 1 5 At 2022,505000000,2022,45000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Lynk & Co,01 Hyper Pro 2023,779000000,2023,27000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C250 Exclusive 2015,555000000,2015,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2017,755000000,2017,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Corolla Cross 1 8G 2020,640000000,2020,18000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Volkswagen,Tiguan Allspace Luxury 2019,939000000,2019,24399,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1386000000,2023,39999,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,Grand Starex Van 2 5 Mt 2009,245000000,2009,120000,Nhập khẩu,Van/Minivan,Số tay,31,dầu,2.5
Hyundai,Kona 1 6 Turbo 2020,515000000,2020,58000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 Ath 2019,590000000,2019,72000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Seltos Gt,760000000,2025,1600,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Kia,Sorento Gath 2018,439000000,2018,83000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Mazda,3 1 5 At 2018,400000000,2018,90000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,432000000,2019,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Glc 200 2020,1150000000,2020,46000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2022,1520000000,2022,9600,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Attrage 1 2 Cvt 2023,360000000,2023,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.2
Mitsubishi,Xpander 1 5 At 2021,460000000,2021,60000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Camry 2 0G 2020,765000000,2020,61000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Toyota,Hilux 2 5E 4X2 Mt 2011,280000000,2011,110000,Nhập khẩu,Bán tải / Pickup,Số tay,31,dầu,2.5
Toyota,Vios E Cvt 2024,415000000,2024,67000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Bmw,1 Series 118I 2015,650000000,2015,63000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Bmw,7 Series 730Li 2018,1730000000,2018,0,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,X3 Xdrive30I M Sport 2024,2199000000,2024,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Daewoo,Lacetti Ex 2009,86000000,2009,110000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.6
Ford,Ranger Xls 2 2L 4X2 At 2020,575000000,2020,52000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Honda,Crv 2 4 At 2016,530000000,2016,110000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Accent 1 4 At Dac Biet 2022,435000000,2022,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Accent 1 4 Mt 2019,279000000,2019,113000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.4
Hyundai,Elantra 1 6 At 2021,489000000,2021,35000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Hyundai,I10 Grand 1 2 Mt Base 2018,205000000,2018,140000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.25
Kia,Sedona 2 2L Dath 2018,675000000,2018,120000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Mercedes Benz,E Class E200 2007,170000000,2007,120000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Mercedes Benz,Glc 200 2020,1139000000,2020,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Outlander Premium 2 0 Cvt 2021,699000000,2021,31000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Xforce Premium 2024,615000000,2024,36000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Peugeot,408 Premium 1 6 At 2023,879000000,2023,16000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Camry 2 5Q 2018,755000000,2018,98000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Toyota,Corolla Altis 2 0V Sport 2017,530000000,2017,13537,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Innova 2 0E 2016,359000000,2016,120000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Audi,A6 45 Tfsi 2022,1739000000,2022,14000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,X3 Sdrive20I M Sport 2024,1939000000,2024,20000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2023,820000000,2023,19000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2023,820000000,2023,19000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2023,840000000,2023,40000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Kia,Carnival Royal 2 2D 2022,1899000000,2022,40000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Carnival Royal 2 2D 2022,1898000000,2022,39999,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Mazda,3 1 5L Luxury 2024,615000000,2024,22000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E200 Exclusive 2022,1699000000,2022,26000,Lắp ráp trong nước,Sedan,Số tự động,31,khác,
Mercedes Benz,Glc 200 2021,1250000000,2021,50000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2020,1180000000,2020,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Nissan,Navara Vl Premium R 2019,498000000,2019,79000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.5
Toyota,Raize G 1 0 Cvt 2022,479000000,2022,0,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Toyota,Vios 1 5E Mt 2019,288000000,2019,91000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Vinfast,Fadil Tieu Chuan 1 4 At 2022,320000000,2022,32000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Ford,Everest 2 5L 4X2 Mt 2010,245000000,2010,165000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Ford,Ranger Xls 2 2L 4X2 At 2018,495000000,2018,80000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Ford,Territory Titanium X 1 5 At 2025,865000000,2025,5000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Honda,Hrv L 2019,565000000,2019,32000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.8
Hyundai,Accent 1 4 At Dac Biet 2022,435000000,2022,80000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Custin Cao Cap 2 0T 2024,850000000,2024,45000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,xăng,2.0
Mazda,3 1 5 At 2018,415000000,2018,88000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,S Class S400L 2014,999000000,2014,100000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Xpander 1 5 At 2020,465000000,2020,69000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2024,580000000,2024,22000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Camry 2 0E 2013,415000000,2013,100000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Camry 2 5Q 2014,455000000,2014,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Toyota,Corolla Altis 1 8G At 2020,499000000,2020,73000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Hilux 3 0G 4X4 At 2016,599000000,2016,12000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,3.0
Vinfast,Fadil 1 4 At 2021,309000000,2021,56000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Ford,Everest Ambiente 2 0L 4X2 At 2024,1052000000,2024,12000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Focus Titanium 1 5L 2018,395000000,2018,130000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Honda,City 1 5Top 2020,349000000,2020,67000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Elantra 2 0 At 2017,395000000,2017,76000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2022,840000000,2022,53000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Kia,Cerato 2 0 At 2017,375000000,2017,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Kia,Sonet Premium 1 5 At 2022,529000000,2022,0,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Mazda,Cx5 2 0 At 2017,475000000,2017,120000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mazda,Cx5 2 5 At 2Wd 2018,615000000,2018,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,Glc 200 4Matic 2023,2100000000,2023,10000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,939000000,2017,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S450L Luxury 2017,1890000000,2017,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Peugeot,5008 Al 1 6 At 2022,835000000,2022,35000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Toyota,Corolla Cross 1 8V 2020,659000000,2020,0,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Fortuner 2 7V 4X2 At 2016,439000000,2016,91000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5G Cvt 2021,455000000,2021,19000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
