Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
hyundai,tucson 1.6 at turbo 2018,610,2018.0,8500.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 2.0 ath 2020,630,2020.0,49000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,morning gt,2021,2021.0,179626.7683965918,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
kia,rondo dat 2016,395,2016.0,121000.0,1.7,dầu,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,mirage 1.2 cvt 2018,270,2018.0,60000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
mitsubishi,xforce premium 2025,636,2025.0,700.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
mitsubishi,xpander 1.5 at 2023,535,2023.0,179626.7683965918,1.5,xăng,số tự động,nhập khẩu,suv,57.0
peugeot,3008 1.6 at 2019,615,2019.0,80000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
suzuki,swift glx 1.2 at 2020,420,2020.0,52000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,corolla altis 1.8g at 2016,425,2016.0,130000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,fortuner 2.4g 4x2 at legender 2021,945,2021.0,87000.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,raize g 1.0 cvt 2024,495,2024.0,20040.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,veloz cross 1.5 cvt 2022,530,2022.0,50000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris 1.5g 2020,495,2020.0,50000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,everest titanium 2.0l 4x2 at 2020,840,2020.0,89000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2024,1255,2024.0,43000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
honda,crv l 2018,700,2018.0,58000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
honda,crv l 2025,1090,2025.0,10000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,i20 1.4 at 2010,205,2010.0,150000.0,1.4,xăng,số tự động,nhập khẩu,hatchback,57.0
hyundai,tucson 1.6 at turbo 2020,680,2020.0,68000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 1.6 at 2018,395,2018.0,90000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,seltos premium 1.5 at 2024,730,2024.0,4600.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sorento dath 2017,560,2017.0,100000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
lexus,es 250 2022,2289,2022.0,29000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
mazda,3 1.5 at 2017,389,2017.0,60000.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
mazda,cx5 2.5 at 2016,485,2016.0,120000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,cx5 2.5 at 2wd 2018,605,2018.0,96000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,attrage 1.2 cvt 2023,358,2023.0,55000.0,1.2,xăng,số tự động,nhập khẩu,sedan,57.0
suzuki,xl7 1.5 at 2022,459,2022.0,56000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,camry 2.5hv 2023,1350,2023.0,6000.0,2.5,hybrid,số tự động,nhập khẩu,sedan,57.0
toyota,corolla altis 2.0v 2015,448,2015.0,110000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,innova g 2.0 at 2022,705,2022.0,100000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
toyota,raize g 1.0 cvt 2022,469,2022.0,13000.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,wigo 1.2 at 2021,299,2021.0,60000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,ecosport titanium 1.5l at 2019,425,2019.0,13000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
isuzu,mu,1,2019.0,100000.0,1.9,dầu,số tay,nhập khẩu,suv,57.0
kia,k3 1.6 mt 2016,279,2016.0,179626.7683965918,1.6,xăng,số tay,lắp ráp trong nước,sedan,57.0
kia,sorento gath 2016,450,2016.0,95000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,3 1.6 at 2010,225,2010.0,13000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
mazda,cx5 2.0 at 2018,585,2018.0,93000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 300 4matic 2019,1088,2019.0,71000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander 1.5 at 2020,445,2020.0,80000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
mitsubishi,xpander 1.5 mt 2024,508,2024.0,21000.0,1.5,xăng,số tay,lắp ráp trong nước,suv,57.0
mitsubishi,xpander premium 1.5 at 2022,535,2022.0,50000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,swift glx 1.2 at 2019,390,2019.0,50000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,camry 2.0q 2022,960,2022.0,62000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,camry 2.5q 2019,816,2019.0,70000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,fortuner 2.4l 4x2 at 2025,1085,2025.0,136.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,innova 2.0e 2016,368,2016.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
toyota,innova e 2.0 mt 2022,495,2022.0,62000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
toyota,vios 1.5g 2019,380,2019.0,125000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
ford,explorer limited 2.3l ecoboost 2022,1822,2022.0,20400.0,2.3,xăng,số tự động,nhập khẩu,suv,57.0
honda,city 1.5top 2020,425,2020.0,75000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,accent 1.4 at đặc biệt 2021,429,2021.0,29000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,accent 1.4 at đặc biệt 2022,455,2022.0,60000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra sport 1.6 at 2020,520,2020.0,61000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,hd 78 2014,419,2014.0,200000.0,3.9,dầu,số tay,lắp ráp trong nước,truck,57.0
lexus,lx 570 2009,1638,2009.0,120000.0,5.7,xăng,số tự động,nhập khẩu,suv,57.0
mitsubishi,triton 4x4 at mivec premium 2019,579,2019.0,80000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
suzuki,xl7 1.5 at 2020,430,2020.0,62000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,fortuner 2.5g 2015,475,2015.0,160000.0,2.5,dầu,số tay,lắp ráp trong nước,suv,57.0
toyota,innova 2.0e 2013,245,2013.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
toyota,veloz cross 1.5 cvt 2024,560,2024.0,39000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,vios 1.5g 2018,309,2018.0,160000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,yaris 1.3 at 2009,234,2009.0,150000.0,1.3,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,yaris 1.3 at 2010,235,2010.0,120000.0,1.3,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,yaris 1.5 at 2012,240,2012.0,80000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,yaris 1.5g 2020,495,2020.0,60000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,yaris g 1.5 at 2021,515,2021.0,20000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,vf e34 at 2022,450,2022.0,82000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,crossover,57.0
vinfast,vf8 eco 2023,779,2023.0,41000.0,0.2,điện,số tự động,lắp ráp trong nước,suv,57.0
ford,everest 2.5l 4x2 at 2010,286,2010.0,22000.0,2.5,dầu,số tự động,lắp ráp trong nước,suv,57.0
ford,everest titanium 2.0l 4x2 at 2019,760,2019.0,92000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger wildtrak 2.0l 4x4 at 2018,630,2018.0,93200.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger xls 2.0l 4x2 at 2024,650,2024.0,25000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
honda,crv l 2018,695,2018.0,100000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
hyundai,grand starex van 2.5 mt 2009,235,2009.0,93000.0,2.5,dầu,số tay,nhập khẩu,van/minivan,57.0
hyundai,santafe 2.4l 4wd 2017,575,2017.0,80000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,morning si at 2016,245,2016.0,56789.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
kia,seltos premium 1.4 at 2021,575,2021.0,80000.0,1.4,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sonet premium 1.5 at 2023,565,2023.0,10000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mazda,6 2.5 at 2016,419,2016.0,145000.0,2.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz cla class cla 45 amg 4matic 2014,580,2014.0,65000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
mitsubishi,xpander 1.5 mt 2020,380,2020.0,90000.0,1.5,xăng,số tay,nhập khẩu,suv,57.0
toyota,camry 2.5q 2019,880,2019.0,65000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,corolla cross 1.8v 2022,718,2022.0,11000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,fortuner 2.7v 4x2 at 2015,428,2015.0,150000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,teramont x platinum 2.0 at 2025,2099,2025.0,4000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
chevrolet,trailblazer ltz 2.5l vgt 4x4 at 2018,588,2018.0,89000.0,2.5,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2020,869,2020.0,68000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x4 at 2021,900,2021.0,102000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x4 at 2021,920,2021.0,179626.7683965918,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium plus 2.0l 4x4 at 2024,1485,2024.0,5700.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,explorer limited 2.3l ecoboost 2022,1800,2022.0,20400.0,2.3,xăng,số tự động,nhập khẩu,suv,57.0
ford,focus trend 1.5l 2018,410,2018.0,66000.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
ford,ranger raptor 2.0l 4x4 at 2023,1155,2023.0,31000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger xls 2.0l 4x4 at 2024,726,2024.0,22000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
honda,city g 1.5 at 2022,399,2022.0,179626.7683965918,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,santafe premium 2.2l htrac 2020,870,2020.0,80000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe tiêu chuẩn 2.2l 2022,969,2022.0,60000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,venue 1.0 t,2024,2024.0,10000.0,1.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,cerato 1.6 at luxury 2019,455,2019.0,98000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,cerato 2.0 at premium 2021,480,2021.0,80000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sedona 2.2 dat luxury 2021,839,2021.0,130000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
mazda,6 premium 2.0 at 2022,685,2022.0,46000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 4matic 2022,1599,2022.0,29000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,fortuner 2.7l 4x2 at 2023,1030,2023.0,7000.0,2.7,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 535i gt 2010,499,2010.0,90000.0,3.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,x3 xdrive20i 2016,660,2016.0,81500.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,ranger xls 2.2l 4x2 mt 2019,485,2019.0,80000.0,2.2,dầu,số tay,nhập khẩu,bán tải / pickup,57.0
honda,brio rs 2019,335,2019.0,48000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
hyundai,accent 1.4 at đặc biệt 2020,399,2020.0,70000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra 1.6 mt 2018,340,2018.0,179626.7683965918,1.6,xăng,số tay,lắp ráp trong nước,sedan,57.0
kia,carnival signature 2.2d 2024,1519,2024.0,29900.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sonet premium 1.5 at 2023,545,2023.0,39000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sonet premium 1.5 at 2024,575,2024.0,25000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sorento signature 2.5 at awd 2022,909,2022.0,40000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,cx8 premium awd 2022,880,2022.0,50000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander cross 1.5 at 2021,550,2021.0,24000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,fortuner 2.7v 4x2 at 2018,695,2018.0,60000.0,2.7,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf8 eco awd 2022,715,2022.0,57000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus 2024,900,2024.0,11000.0,0.2,điện,số tự động,lắp ráp trong nước,suv,57.0
audi,q5 sportback sline 45 tfsi quattro 2021,1679,2021.0,36000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,3 series 320i sport line 2024,1439,2024.0,11000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
ford,territory titanium x 1.5 at 2025,873,2025.0,2000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe cao cấp 2.2l htrac 2021,1019,2021.0,56000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe cao cấp 2.5l htrac 2021,1015,2021.0,67000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe premium 2.4l htrac 2019,775,2019.0,70000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,cerato 1.6 at 2011,235,2011.0,145000.0,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
kia,k3 gt 1.6 at turbo 2022,580,2022.0,45000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,k5 luxury 2.0 at 2022,655,2022.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
lexus,es 250 2021,2050,2021.0,42000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
mazda,3 s 1.6 at 2013,285,2013.0,179626.7683965918,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c250 exclusive 2018,799,2018.0,58000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 2019,1059,2019.0,72000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 300 4matic 2023,2299,2023.0,13000.0,2.0,hybrid,số tự động,lắp ráp trong nước,suv,57.0
nissan,terra v 2.5 at 4wd 2019,620,2019.0,40000.0,2.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla altis 1.8g at 2018,499,2018.0,66000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,raize g 1.0 cvt 2022,465,2022.0,48000.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
volvo,xc90 t6 inscription 2016,1390,2016.0,90000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,a6 1.8 tfsi 2015,625,2015.0,98000.0,1.8,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,5 series 530i luxury line 2019,1390,2019.0,50000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium 2.0l 4x2 at 2024,1275,2024.0,25000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger wildtrak 2.2l 4x2 at 2016,515,2016.0,59000.0,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger xls 2.2l 4x2 mt 2019,460,2019.0,82000.0,2.2,dầu,số tay,nhập khẩu,bán tải / pickup,57.0
kia,carnival signature 2.2d 2024,1589,2024.0,20000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
landrover,discovery hse luxury 2015,850,2015.0,95000.0,3.0,xăng,số tự động,nhập khẩu,suv,57.0
lexus,rx 350 awd 2014,1250,2014.0,104000.0,3.5,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5l deluxe 2022,495,2022.0,46000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c300 amg 2012,365,2012.0,130000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 2019,1090,2019.0,80000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,triton athlete 4x4 at 2023,765,2023.0,17368.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
toyota,camry 2.0e 2013,440,2013.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,rush 1.5s at 2021,520,2021.0,63000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris cross 1.5 d,2024,2024.0,17000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
ford,ecosport titanium 1.5l at 2014,259,2014.0,179626.7683965918,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
ford,everest titanium 2.2l 4x2 at 2016,720,2016.0,84000.0,2.2,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger wildtrak 2.0l 4x4 at 2024,885,2024.0,15000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
ford,transit limousine 2018,520,2018.0,179626.7683965918,2.4,dầu,số tay,lắp ráp trong nước,van/minivan,57.0
honda,city l 1.5 at 2022,439,2022.0,79000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,i10 1.2 at 2022,370,2022.0,8000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
hyundai,tucson 1.6 at turbo 2020,695,2020.0,60000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mazda,2 sport luxury 2019,368,2019.0,70000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
mazda,3 1.5l sport premium 2019,520,2019.0,54836.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
mazda,3 s 1.6 at 2013,319,2013.0,90000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 2019,777,2019.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,triton 4x2 at 2022,565,2022.0,50000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
nissan,sunny xv 2014,225,2014.0,105000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
suzuki,swift glx 1.2 at 2018,398,2018.0,61000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,camry 2.4g 2007,260,2007.0,170000.0,2.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,vios 1.5e cvt 2018,293,2018.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,yaris 1.5e 2016,359,2016.0,67000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,vf8 eco 2023,760,2023.0,12000.0,0.2,điện,số tự động,lắp ráp trong nước,suv,57.0
audi,q5 2.0 at 2014,579,2014.0,112000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,ecosport titanium 1.5l at 2017,350,2017.0,87000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
ford,everest 2.5l 4x2 mt 2014,379,2014.0,116000.0,2.5,dầu,số tay,lắp ráp trong nước,suv,57.0
ford,everest wildtrak 2.0l 4x4 at 2023,1399,2023.0,50000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,explorer limited 2.3l ecoboost 2016,751,2016.0,99.0,2.3,xăng,số tự động,nhập khẩu,suv,57.0
ford,territory titanium x 1.5 at 2025,875,2025.0,1000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
ford,territory titanium x 1.5 at 2025,875,2025.0,700.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe premium 2.2l htrac 2019,799,2019.0,70000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo đặc biệt 2021,728,2021.0,75000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
maserati,granturismo 4.2 at 2008,1680,2008.0,64000.0,4.2,xăng,số tự động,nhập khẩu,coupe,57.0
mercedes,benz c class c300 amg 2017,699,2017.0,70000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
